duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.2027605738065082,0.4900763024468212,0.3956485486563874,0.0865754611344388,0.0949529384914278,0.2367991530787295,0.3172496484450635,0.2472767331953248,0.463446786980846,0.1478255564371519,0.0256797965698305,0.7458594627822396,0.953367999006546,0.6502706915579183,0.2327158363301338,0.0923466546382322,0.430734474007851,0.9560604055361228,0.96360245141866,0.4985314748153023,0.896073577712195,0.7491022023073169,0.4927922745818355,0.6457686924022861,0.8925423116268306,0.8455057223979127,0.0795082846673082,0.1354982446550948,0.0957293580145119,0.0892102939031522,0.1346843345115757,0.8719242064478708,0.13395775432626,0.8366914628857455,0.690368997351599,0.1320898515232013,0.3847927505092987,0.6229690033163472,0.3342510270959794,0.2315018451828737,0.2721179408643083,1
0.6880996460493414,0.9796016114298378,0.2879338354941407,0.99991286835314,0.5962941673579933,0.0412314726127591,0.345136669508712,0.3647879889161497,0.7301122971773342,0.2263726098923447,0.6051527839393377,0.3937760740158271,0.0604203163696416,0.3990185335936925,0.8372606921543135,0.8012613420687273,0.5308260951500978,0.8803025737756341,0.1345437007748857,0.6212216930610182,0.4889781336807397,0.2055376522337738,0.4700895491170853,0.2070387607762255,0.8724648576665577,0.2812179729587941,0.7292856461774053,0.6460170038510866,0.6254683688720601,0.1679215099708956,0.4303109374954961,0.6092974190053243,0.3504279314468209,0.7197529066972178,0.9272404918502012,0.2575670405563892,0.6911647414770568,0.5487471851566992,0.2602250281086858,0.6134512764830063,0.413181801046238,1
0.000549735142032,0.7001266364461302,0.7238811801782864,0.1345186713307936,0.8021716656849784,0.1671019823766275,0.96508671800358,0.0458323849061674,0.990705182271331,0.4456928738578534,0.0921020470899933,0.6716616163333021,0.9432576386673014,0.7457612185355913,0.7564120049801866,0.8136675193612161,0.5428971116643108,0.4886588095031495,0.1769102850499705,0.350488966903875,0.0619725309724704,0.5384192385394909,0.5033740921579536,0.3204079436770719,0.7482572762375009,0.5546124033987533,0.9928345392398988,0.6984125419821324,0.6472795306770486,0.3279521866291282,0.1861409230885405,0.7732286663453204,0.8527912019481881,0.3312566052963522,0.3625357234591057,0.054307251771833,0.1072771549313684,0.579517183428269,0.1902177984259376,0.2652938579263675,0.9037980614448552,0
0.1835008468902246,0.5751557983779555,0.0976626240409154,0.5833168343466805,0.7670342632893081,0.169820383299983,0.9146013805019017,0.1086673896640162,0.4763521372483392,0.8543080177102556,0.1631201018993706,0.3123210465361414,0.7584636332934842,0.2566889736161952,0.5658291542760393,0.4890788814424452,0.1253498153959368,0.3509296829434292,0.953837731007148,0.7029169909483794,0.6171464959244378,0.8147950330364309,0.2612092683118187,0.7493879031184996,0.803667738289431,0.7236764768590711,0.3699471629879131,0.8856994424053488,0.581391930331988,0.3464134135111708,0.6102828035279163,0.1726184315593744,0.6482618538446964,0.4579597971324241,0.1425137675062427,0.9689730890527152,0.3699180966134888,0.4199870773692835,0.1146759161349993,0.0192512334862823,0.7430221299242725,1
0.8058942183396466,0.4849036458682357,0.0634005496691174,0.2170655436632828,0.3552704223306163,0.7759792755007451,0.6013354447599066,0.751694651747178,0.7453150441154566,0.0750539370643796,0.7475906918359398,0.633132469067994,0.717477680753962,0.3145451658099701,0.119580709547355,0.6473009603330029,0.167330332909953,0.926494780314786,0.9637701954540482,0.5078586103212608,0.6409164475839112,0.6619335993895713,0.467151308969419,0.712691745663234,0.2363269159174246,0.04611084773952,0.756094988450915,0.3969054356138397,0.000850281195503,0.7482836352525821,0.971294388652176,0.3865809598684114,0.9268411802194794,0.6285629958759759,0.5901724137688762,0.7611272668857146,0.0402253285471618,0.1701869910663542,0.4215235021825235,0.1743301609349234,0.5342919550023765,1
0.4610957394221771,0.1852656337972814,0.9239175293427944,0.7732560041259267,0.4993777324476376,0.9472531685622788,0.7270886067318159,0.3406518131888442,0.8741118017401145,0.5081583950796769,0.5939238701441198,0.4235537363306139,0.5633011605189318,0.1649982102665814,0.4138321805815589,0.1591600808816683,0.136571074973696,0.413762151147039,0.1520373480827522,0.8958738591054999,0.4185522977900531,0.9484516739039072,0.0502140179668723,0.6224034463781379,0.1171345066901653,0.149637947846878,0.819933079936233,0.9595019160813242,0.8661354462389826,0.4038197652401633,0.5388921484320415,0.4210596860839846,0.3336736633653561,0.6636090681023181,0.3245455205272672,0.7598691915967744,0.1550119388694433,0.1515756714941326,0.8337776725216653,0.4827731163705152,0.7010964729537665,1
0.5971799905974684,0.136846031723139,0.4755564397614326,0.6942077034445071,0.8883054086636623,0.918854095660592,0.891931373598705,0.6737328592339358,0.1585567561717027,0.8341620606071659,0.2564746710722476,0.0281462908276856,0.8280505045013463,0.7769817996724545,0.1575927485036649,0.6309688091977783,0.8691804815623594,0.8633457710565446,0.5964932145193967,0.7900362158966339,0.3392086682908403,0.6892593027407437,0.5696237587269797,0.0530850450715719,0.9687346846204924,0.0332641801355521,0.1107266382717169,0.9678093985088024,0.4611818260074402,0.494089165194765,0.0734489819533636,0.5666299267061521,0.0696344813278264,0.9698955562978072,0.1552815204682015,0.3536223705139911,0.3888029239923227,0.7738365395187319,0.1017979301589132,0.4156242880356352,0.9858177974051544,1
0.4856768439015513,0.1501282390149371,0.0139952033823189,0.9277959338769224,0.7059799491059073,0.8447514288799308,0.8407265799578312,0.9239916633106008,0.4873607071490751,0.4276202876809308,0.6838775955975764,0.8853243239779354,0.7206413155003084,0.9931566641307588,0.5782993947243509,0.5868253322184104,0.0844675635281908,0.2187737966347924,0.4372382384574145,0.1727866125209298,0.0501288649056823,0.6963147594357783,0.8775220118779065,0.8482320240560505,0.4088113662761908,0.6739528524051209,0.1489284475537772,0.3002222640938561,0.2663056008809396,0.2203699387772107,0.9478096977947416,0.6388896387387133,0.2946146548649773,0.1722600142106117,0.4750202618257919,0.2776680060437342,0.4848073030657728,0.0760746373444439,0.8844498769769523,0.7560419661300636,0.1053807474925224,1
0.4465734904387328,0.7802429519138571,0.9772002804184596,0.832949097213094,0.5707262993443951,0.9123016919731108,0.6075622467693891,0.1190721447050289,0.146832330282314,0.2900579349654808,0.5343385518206064,0.8221845354609602,0.2174812187986027,0.6559577009771248,0.3337341170502879,0.6294064999143167,0.0625925813508198,0.7551512010752236,0.9486520512749992,0.2708384474919305,0.6526664056402388,0.154193533960888,0.7028854042593053,0.1750878446545051,0.9945502861262484,0.5514909621849393,0.5970785115453663,0.2658355186587906,0.9045418722439456,0.4175026337361851,0.1459357059088196,0.113700702528121,0.617341535836475,0.6046586937236416,0.1342539275557047,0.3990522029268577,0.1077982460512034,0.5701553830835953,0.9532826632634952,0.7544582097370768,0.6983911838213255,1
0.3580019401269438,0.8959988120254572,0.9130197347067552,0.7574700500478024,0.150259811731653,0.4444857966047177,0.6613625342975094,0.1591516247808242,0.0623097982013519,0.1541863367627378,0.402560541372654,0.2357815461632456,0.6525410364418309,0.0219547885649096,0.9596516556569836,0.5831662768422493,0.9529085298709324,0.6500982635657551,0.4870019814113112,0.4690907975767673,0.1544814092045368,0.1494136356722522,0.189231248006418,0.2059879410656866,0.5651202683850155,0.2210522911056957,0.2809581508892598,0.1380152459832915,0.8873151979161852,0.5913943570545537,0.2905338214289786,0.4264534118928443,0.5384611234587465,0.8487748484039729,0.8680132439700838,0.5517954371496642,0.0402213677832564,0.4564053802682523,0.6763688495511012,0.7040417079795513,0.4865427137501199,1
0.0117641481008965,0.2996248791053306,0.9151882538381972,0.6099882520281611,0.550406872012398,0.7407801740372568,0.7405691845764988,0.0484073441590413,0.8204307552554518,0.7322815251694098,0.0381261765257622,0.9565212074577945,0.5855618151833888,0.2263715927355366,0.8683697568345526,0.6539877578804094,0.2541880613077347,0.3035198823754498,0.8300947275802101,0.4460751371288931,0.9919618731462864,0.4220467112542501,0.9862191396342797,0.1760944721913853,0.6204251327982686,0.7027720334977865,0.1003412667663038,0.4570505092474104,0.2238560412308996,0.7020041874671857,0.9201664995648708,0.9303729203814236,0.8065738785509259,0.255530631882193,0.2704710368178878,0.7491290283070186,0.0576781713165147,0.2285656395196228,0.5315553240135696,0.5371251534986164,0.2830387348355229,1
0.2505190478658236,0.4323027202061181,0.6531559373487504,0.6497507550927699,0.7092034822611408,0.7853078226642957,0.3041721267861654,0.084351392195026,0.2289635044282293,0.2342933318199063,0.7682101289753928,0.8804440521402461,0.6247449314562524,0.6140919628550509,0.1375805036019937,0.5040099989680235,0.384771323888771,0.6549590600376757,0.8891569684288743,0.8599296105032802,0.5355556948931407,0.6479358393692851,0.7357526034356435,0.7627277506371484,0.706417286897042,0.8320181949327059,0.6418923205304736,0.8571183385056386,0.2095153969745633,0.5314080188991507,0.3492549318485266,0.8209203863763704,0.4840153250140619,0.6500973754737193,0.1591292107966435,0.5352609749212133,0.9764147523925824,0.374416732285081,0.9441712487937556,0.6703887054590723,0.5086013098411438,1
0.8223114801856476,0.1501048801772949,0.3789427351531982,0.956308830108574,0.4604193684458271,0.8761581238464768,0.3983514808169983,0.0909069730139651,0.6746139799774089,0.5291106586052847,0.832179946489766,0.3648256499382568,0.7462024085408566,0.0468514084946205,0.9229205345592112,0.7467627212650266,0.4347220390159853,0.1027191249959277,0.4664263814792352,0.4023982018785512,0.0754852241064364,0.1445926665203782,0.9396545490419722,0.0971453730104653,0.371985969137952,0.2964336579732063,0.190622657533134,0.990429930891346,0.7882646934405676,0.8587685422836778,0.2760937711714377,0.3383927068905187,0.0967992627379363,0.3315137261979504,0.0432064704017317,0.3246452767374109,0.0391704323348121,0.6420926509866905,0.2842669291601204,0.5373894755344982,0.2961240028147962,1
0.6372141831583336,0.5727840564674547,0.7810128764864426,0.2958581457602889,0.7072850384671932,0.6082282315470682,0.6721712101138705,0.1813594425018452,0.7524217923964979,0.3268832934316688,0.0724707952571704,0.6685989766899711,0.2615162561529679,0.7560197906259053,0.80591669475209,0.6349346786316855,0.3465584838389262,0.6050043537967864,0.0365516883540207,0.1412940770104082,0.1340977046259633,0.1974838955213665,0.29100153464692,0.0587183448552941,0.7437569109631673,0.8673531629436346,0.671530162875371,0.9521586526275828,0.8700698157197312,0.7565384660977185,0.8359211962454204,0.8415390524130049,0.8820133957407174,0.7671457937923774,0.4868051593856913,0.846142206195487,0.1297189331925189,0.92303088062995,0.8866022342798334,0.4464652920715859,0.2237714342103516,0
0.3381456799529972,0.6761835771020076,0.4901419390860719,0.2529918035683411,0.0877969999579613,0.7042040878904909,0.877452180798354,0.7479978073779531,0.8591873240637181,0.875527306832542,0.0377147076053171,0.8894599868587151,0.6186730367990618,0.7519430445528927,0.7726719566987006,0.3836523364392652,0.4402509796875774,0.013245626801668,0.1031268257590257,0.9362093107946972,0.0768947569093442,0.7132844776907398,0.6714281854374621,0.0996238116453708,0.9475039491030408,0.2465249615158472,0.0184522267815081,0.5351676068467448,0.2325111206719374,0.6010839636955408,0.9035958109460952,0.6679131699435596,0.3612645390754467,0.0625776197719054,0.2004323331706864,0.6546274516389846,0.9751394202673362,0.594819493977026,0.1188200311915906,0.5169849905952574,0.7856219263224145,0
0.6019611288781127,0.6071294419644987,0.1799816980564587,0.6169694359575184,0.2359287274530465,0.0086794482267438,0.6421682138408275,0.3620802276306381,0.1090596678511243,0.8218075450136956,0.8324098059207936,0.3764660431736502,0.2920085000507842,0.8665060530234173,0.6081284581147919,0.6503393179632766,0.9383145595944552,0.9481944647088264,0.972696667060868,0.5692279489786634,0.571066463028883,0.2115060599648136,0.0364717236380989,0.7739390556238077,0.0084545494334878,0.1534713610320761,0.2646471907541121,0.7515656285601098,0.0029300042279052,0.7962255273058326,0.948627130717007,0.4963540967309076,0.3464654121702851,0.3984704059863887,0.0685150825310565,0.8397275589165576,0.5912668145880547,0.8544030776084818,0.2719511875282945,0.5773307862666427,0.1062878645015955,1
0.257563366556131,0.3582143433357233,0.9110187967591435,0.9135679608931836,0.2012486703574258,0.9325895127085884,0.321372437837805,0.1115707550614076,0.6776754145707165,0.8930207877302979,0.4641560300612576,0.4365939885112317,0.6217705427526077,0.5858673263589445,0.5373506589635332,0.2849547221085202,0.04111528819478,0.8210402309207938,0.1312867016042962,0.1485795897788137,0.3695042448605816,0.6841388938511112,0.6804194317827181,0.5683206814974866,0.4621499129640553,0.5849317363543004,0.2126248329279071,0.7187203999203725,0.484959752240533,0.5030413260269674,0.0970311417264605,0.2092671097362437,0.7266326829345894,0.037750398248911,0.5936956600802742,0.6865920615310244,0.9026046790788076,0.5508253488676814,0.798261358865304,0.0022783959209253,0.3442889125962628,1
0.2814066118764604,0.9798895070505664,0.3776880079967312,0.5962215064287042,0.1202191935615012,0.3145996958918444,0.5234505010134886,0.0542176762357079,0.9253793212276028,0.8372335573092907,0.5401423624008077,0.2859737754668978,0.7168608993074357,0.8381103653396995,0.9734135954946193,0.6371216657200445,0.9990865821465312,0.6515156385661841,0.1291446208437955,0.5656513962228966,0.703210058478064,0.6286595515154648,0.086853643618607,0.5818071012232601,0.2176633365331977,0.3445213225849238,0.3262358443073471,0.2776464342338076,0.604812038903339,0.0895169329297412,0.4278718227293863,0.2484407376771665,0.5274593705877529,0.8673811205854343,0.6447748984722328,0.9151848086798664,0.9365850992834658,0.0137103449344115,0.8089196024992583,0.6197747685209178,0.7347674769469965,1
0.9608192146652312,0.6100330386996681,0.393896424511809,0.5993782187797633,0.2478449515068262,0.390740654501379,0.8065523681515541,0.7385900284936353,0.6711402418222615,0.0895531124691589,0.9092790154739668,0.6530116307046177,0.7642169590760743,0.9158978462574257,0.6166049505917855,0.2932933052865594,0.6579553639692964,0.0896072682067341,0.4970053758232631,0.1404114602330631,0.7619061561346899,0.6345983784883298,0.733058251720339,0.6624227856572634,0.9332576269829858,0.3009452966458807,0.8461429378270218,0.1327707607179166,0.1551536751968286,0.8471709518898226,0.946671853110171,0.1017439143270866,0.9532100358330928,0.4464246349180494,0.593504852242297,0.6774958747272456,0.7689780658911943,0.2417192603457637,0.0607295221357816,0.5783124917804143,0.7114711485940614,1
0.4535091186420866,0.4052942089499805,0.0489476192995369,0.6205742539544338,0.3495747780108516,0.7237918927666518,0.195291848616372,0.197660016241185,0.8724936557377255,0.7875671675329531,0.0009328902343522,0.394627090035777,0.6612591481805401,0.264983266782826,0.5914249758643779,0.11840288719278,0.2293737322943078,0.7924836024521474,0.726782621881612,0.8156289803370569,0.7165905541240222,0.969988296038806,0.822633803098989,0.5532344644127406,0.7932627635125447,0.0348260221235312,0.9738559940021388,0.2096461705278788,0.1542573963914738,0.6677117456496553,0.8359689947858059,0.1175707590162847,0.780658637653917,0.142953049264296,0.2807881208709639,0.4449354346853242,0.7883063534285526,0.5879100485769344,0.5189571583517283,0.39147224194904,0.4922304465535142,1
0.4826362082044949,0.9512994212663948,0.9977405656715628,0.0992417294076261,0.6787604105574898,0.8207006059448038,0.284693699321743,0.2990942619620305,0.5911739763116447,0.9900658329879162,0.7036282566244018,0.9534956994629676,0.0997390622192693,0.5854120933791017,0.3650231223026163,0.3433059111044731,0.7843105444950585,0.3614586388322225,0.9807553747348168,0.7644226089413493,0.9939106144605844,0.4131554932727431,0.4906492731155095,0.6152381650579793,0.1222459850948892,0.6505525274241502,0.2082575241379682,0.2776311381316059,0.6527848873661918,0.4267284385487603,0.4461365211801619,0.138140463338404,0.2109123948037006,0.2720211794921705,0.1796210684988508,0.5360691935639297,0.9283187475411572,0.8000547795175201,0.9455052932496024,0.011651192142181,0.7980530835537377,0
0.0710210005900342,0.3599192456956577,0.8549681873499128,0.4136834151084326,0.9806655302009462,0.3431235055246788,0.3446033525356595,0.913743134412254,0.4045815950345987,0.1599286651134465,0.9899522655742562,0.4128435610500299,0.2481364097801006,0.2224620418955778,0.9692971695706876,0.1923370621801766,0.932455362943291,0.6353043509780533,0.4209490882059578,0.0694859481562931,0.5286014841177258,0.3570727311135896,0.5009827707665745,0.7355216259774243,0.0748847762986066,0.3054546903408762,0.0123596002794755,0.7538991422042063,0.4785596855077412,0.1774720166584938,0.2277897873554922,0.0248065923205834,0.3808298855797253,0.5654241343271327,0.1764583218716329,0.1374622009010229,0.3990994457509986,0.2636081665493546,0.2790065848904225,0.6400020839081694,0.8327330465348998,0
